Commercial,Industrial,Residential,Transportation
7430.536329,8097.4115,16813.31473,144216.1218
2882.374726,7725.387619,20959.12698,163837.6335
2729.477745,7682.646229,23236.50223,130185.2644
2641.852655,8023.611554,26635.82527,78518.38674
2477.659451,8198.780109,28957.65855,57864.86011
2339.529306,8204.697294,26167.61804,44234.00485
2198.420826,8064.989599,22127.13298,36929.43557
2134.662592,7828.529347,16059.54079,28872.74644
2304.460072,6795.414674,11829.89232,33056.28008
2321.195863,6550.29092,8372.795901,20781.87307
2365.439705,6337.434284,5008.726656,17582.59293
2413.351067,6198.061942,4904.408396,14953.91098
2520.9152,6179.050458,4251.323901,10763.52472
2669.132475,6282.46974,4694.617568,12499.06745
7187.388481,6253.321859,8284.378171,7670.098534
7274.230693,6154.724678,24847.06745,13770.96323
6986.792308,5963.553105,33024.40029,25653.73097
6712.839473,5877.91585,35997.74521,44601.06807
6636.871119,5765.772189,37210.40992,61065.30164
6795.039756,5764.865998,36126.81618,78518.08579
7053.144388,5781.241459,33812.3079,97243.18405
7148.727054,5824.398078,30498.88706,102440.9556
7269.446052,5904.85279,26827.07821,106779.1662
7176.171217,5926.950304,26818.68139,112958.7401
7091.141078,5941.131289,26929.94905,123250.5284
2956.749283,5900.277534,28502.21225,116529.6533
2830.607005,5860.448434,32554.57175,129544.9853
2825.003083,6074.669159,34237.67541,131755.6045
2787.873283,6279.943126,33708.72753,114567.1398
2603.593742,6196.961832,35355.09358,93322.06823
2502.096788,6362.234367,27658.88744,81698.78967
2383.732099,6577.454703,20383.05873,58868.04466
2303.911306,6610.848716,12017.65381,36063.66985
2285.207175,6384.837859,8061.21226,20428.32971
2319.664155,6147.452669,4754.630005,17198.86328
2351.39159,5973.293846,4625.028396,14530.25449
2445.256733,5935.444323,3983.825356,10424.17574
2598.714865,5966.507173,4378.113191,12131.42175
5542.431156,5807.836058,7899.000267,7469.818079
5992.789364,5779.360751,24013.71186,13408.21763
6204.592631,5675.772825,31808.65646,24790.84201
6145.320528,5622.863329,34518.42611,42904.99054
5994.161796,5508.962332,35714.77235,58818.93856
6162.175464,5539.191159,34857.75391,76058.73652
6399.755867,5572.480616,32743.67884,94667.05872
6547.37002,5623.263348,29536.73617,99942.06247
6672.170891,5705.009538,25926.3176,104264.8696
6629.265142,5721.200391,25870.84867,110163.4942
6554.535135,5730.093989,25924.39854,120005.8726
2882.683163,5701.10942,27383.90706,113472.3994
2771.645237,5719.885869,31555.99371,126770.7667
2776.547606,5954.690263,33402.3597,129670.2573
2761.77064,6180.341084,33139.53931,113572.4683
2572.98285,6089.333886,34697.06058,92377.2223
2447.671542,6236.541811,26923.04783,80160.84657
2317.335717,6517.943771,19698.01772,56462.09776
2075.28301,7504.746039,10171.84818,21952.08242
2060.078998,7373.819795,5431.760669,14511.82028
2050.557534,7333.946345,3762.643746,11157.15456
2111.10333,7343.042886,3973.049303,11401.21165
2251.286608,7500.726521,5593.402038,10667.72975
2452.378883,7881.473644,8631.461149,17407.48374
6293.935414,7888.462363,20380.48457,24187.5777
7171.515484,8098.827934,29502.2839,43682.84054
6776.721517,8378.403759,27410.5895,50431.88045
6758.080291,8665.622871,22103.77814,49136.92845
6928.685737,8654.620311,22129.48262,54834.77871
7236.919237,8731.726042,20582.49363,66538.83898
7548.408506,8826.931075,18570.18167,75915.37172
7712.441566,8860.935987,19362.99421,78677.49852
7866.982857,8891.899694,17553.91732,89841.52076
7835.912912,8770.400028,16633.90536,118920.1251
7647.6749,8494.645362,17831.88005,153063.0456
3063.876955,8117.892074,21898.92157,174387.1125
2896.350686,8080.811706,24485.88997,138261.9745
2804.286832,8428.101416,28032.80674,83310.24857
2612.229413,8520.909529,30236.78764,61004.98073
2424.105621,8446.301386,26692.44303,45923.25324
2249.276971,8197.864357,22602.87416,37856.97368
2166.623099,7993.108116,16171.32475,28333.6026
2141.812857,7845.758727,10170.94102,19641.09982
2148.331665,7659.477082,5701.720019,15116.46897
2137.129505,7607.06415,3946.00332,11604.42992
2192.051712,7588.507063,4144.643788,11823.36593
2331.730734,7724.364746,5809.135068,11020.06943
2533.463374,8090.51366,8927.269429,17933.6597
6398.842798,8057.404525,20990.30241,24779.82874
7316.531432,8208.332987,30053.37622,44297.05189
6989.907371,8423.311475,27599.35803,50546.84932
6962.499453,8666.192889,22180.13683,48988.84539
7070.80311,8622.591507,22180.82729,54466.57734
7344.46048,8715.177887,20710.34713,66209.80005
7653.665985,8824.041811,18746.15146,75564.72266
7783.536318,8872.368195,19572.13704,78343.3732
7930.343843,8915.01742,17808.92068,89539.25284
7898.300135,8790.966464,16876.75181,118416.1512
7773.465402,8533.998608,18082.19903,152660.4985
3060.301072,8161.94405,22445.87357,173997.599
2906.614061,8157.285643,25043.79743,138772.6349
2809.555705,8501.452995,28621.54543,83576.7718
2611.386457,8600.414104,30788.46008,61039.34748
2426.548056,8491.996581,27325.91234,45988.55258
2249.595042,8233.415603,22763.70682,37901.17612
2164.252896,8012.752977,16286.50279,28343.643
2126.585349,7857.985143,10139.11692,19609.8139
2117.058663,7620.443629,5648.968077,14988.2453
2099.937378,7558.515412,3899.28207,11488.94162
2144.633743,7516.67015,4078.999224,11651.25882
2277.46279,7643.619959,5700.276597,10850.04638
2475.75023,8038.174247,8774.079368,17630.12583
6823.919582,8016.938565,20519.31304,24264.04897
7959.340359,8233.547576,29583.78864,43607.62355
7506.087567,8425.609222,27289.26965,49949.22722
7248.891498,8632.679618,21958.17082,48465.68999
7181.425615,8551.975382,21909.76304,53741.84984
7358.443375,8680.745222,20560.18063,65708.20965
7617.235495,8800.128787,18570.41671,75019.60957
7680.440463,8831.088569,19311.67633,77715.9185
7803.067219,8872.610386,17498.28782,88790.94514
7774.186042,8758.158857,16531.13659,117528.2377
7683.230302,8510.467723,17694.51878,151766.229
3045.126578,8159.01721,22285.34636,173311.965
2899.428006,8166.177381,24803.82198,138529.9342
2811.015452,8546.462632,28489.5737,83749.25334
2620.111528,8682.338315,30812.2837,61315.78534
2443.670774,8573.257134,27569.32027,46347.74135
2261.437926,8300.970594,22777.59806,38129.95048
2167.520764,8071.957956,16270.74556,28426.73333
2134.065065,7931.438728,10211.61075,19683.4898
2120.017562,7691.877158,5697.764105,15029.52427
2097.749505,7610.896163,3929.424991,11485.52405
2148.045131,7593.104436,4114.605643,11676.3471
2285.854883,7738.476026,5742.063699,10881.84076
2486.631651,8165.441451,8833.386593,17702.05821
7095.108816,8172.681917,20620.94442,24346.14754
8159.258819,8378.104947,29739.72114,43766.70159
7473.377919,8495.868609,27308.48902,49956.65232
7075.165751,8637.754476,21920.48289,48322.74851
6954.474043,8507.550383,21759.3799,53316.55797
7100.206778,8599.637054,20344.64141,65030.04079
7341.099725,8701.301248,18324.13761,74189.50656
7407.82433,8735.124927,19030.05182,76937.29421
7524.994993,8760.672498,17196.52472,87818.5224
7471.184973,8626.681721,16197.12587,115983.7849
7344.858552,8377.270365,17313.77027,149642.0783
2991.933497,8026.940215,21723.40946,170795.6876
2854.965913,8045.397936,24250.84275,136587.0381
2776.28454,8436.915462,27907.33724,82760.11063
2597.204999,8604.398176,30240.2671,60798.85441
2430.873724,8523.341682,27087.5333,46099.88599
2254.814376,8275.307952,22704.95253,37993.67087
2166.62749,8056.700286,16254.2272,28356.75897
2127.861214,7899.000193,10206.80649,19571.50981
2113.73948,7652.7256,5699.419685,14932.21114
2089.841224,7564.402228,3937.739293,11395.93672
2137.561951,7532.863429,4113.78066,11580.96102
2275.776796,7680.601572,5736.749416,10791.58889
2470.22526,8090.502943,8786.465698,17546.92752
6981.194152,8116.337498,20547.36296,24191.80622
7998.860427,8352.825087,29764.07266,43710.71069
7374.073904,8525.38159,27521.66848,50209.53567
7063.55246,8685.865405,22136.49012,48619.77313
7017.665069,8564.360013,22013.58188,53699.72664
7206.983871,8642.65581,20533.49733,65368.80548
7462.135669,8726.298991,18475.23294,74384.02228
7538.751718,8735.645062,19142.23725,76908.49713
7660.664465,8746.190336,17313.62394,87729.28458
7590.299632,8598.567593,16305.16187,115721.8301
7411.713479,8312.828188,17370.76956,148639.5713
2954.412273,7927.822367,21426.21965,168746.9837
2799.779705,7885.860528,23837.28782,134052.9833
2699.613697,8203.69964,27194.29388,80549.6852
2529.06863,8374.503572,29461.76687,59205.57786
2383.263924,8368.39935,26525.84989,45179.33094
2233.564462,8201.362283,22616.95798,37612.95952
2170.668544,7968.507254,16416.93866,29418.69772
2347.119034,6921.070938,12129.30601,33717.7057
2357.586887,6662.038653,8533.135856,21119.53727
2397.914237,6436.312353,5085.610842,17836.59696
2439.336506,6288.750895,4963.106353,15126.13096
2553.593945,6291.852986,4296.078121,10905.76324
2709.810353,6410.782312,4723.417945,12704.31093
7022.915052,6374.324768,8387.331648,7783.397919
7167.167177,6247.529733,25216.98499,13927.45987
6915.591642,6058.845986,33530.27606,25970.05624
6770.304524,5977.643303,36656.92421,45267.87351
6852.160214,5874.65977,38075.75896,62110.75097
7122.731771,5864.904293,36988.0974,79789.56837
7429.453035,5884.409407,34688.31215,98833.72119
7568.557397,5898.594656,31241.7037,103665.947
7728.970937,5962.934426,27537.49605,107833.8566
7650.306659,5973.881456,27577.02859,114000.7675
7574.618949,5967.637887,27686.21815,124011.1434
2952.513886,5926.54314,28782.40362,117205.2135
2827.650573,5880.073191,32955.90213,130172.2168
2819.760008,6081.844057,34596.41451,132083.4183
2784.917411,6287.345845,34021.23533,114807.0302
2611.587336,6235.676614,35632.56561,93884.44607
2517.572352,6431.95528,28333.65344,82417.31397
2414.767464,6707.89475,21063.04494,59771.70439
2354.188314,6800.317946,12734.49872,36851.71289
2356.872734,6629.27068,8693.188905,21022.39599
2406.830279,6431.909883,5249.678236,17843.89738
2447.569133,6274.435471,5117.908663,15110.19697
2554.182577,6245.197136,4413.35393,10840.32121
2698.808746,6246.71142,4858.640739,12612.56653
5750.731808,6081.316872,8595.109326,7814.601084
6123.096704,5866.996898,24870.73542,13620.07901
6338.219554,5756.19407,32825.02719,25247.58492
6561.11253,5743.772753,35929.78514,43973.6078
6805.720203,5690.646449,37672.48826,60812.79619
7179.784194,5708.502408,36829.916,78417.24469
7554.869391,5730.409178,34783.29312,97389.56165
7796.195789,5764.597399,31436.9457,102076.3349
8110.650734,5866.420857,28237.08268,107068.7939
8103.353955,5907.049502,28432.1395,113493.5032
7992.289352,5931.17013,28757.55785,124052.763
2985.979726,5920.367932,29924.95529,117895.3639
2859.618296,5906.87298,34180.15595,130966.3626
2856.741298,6116.589109,35838.80212,133357.8017
2829.70638,6322.882306,35236.02445,116360.5612
2639.11523,6230.463253,36557.58005,94741.87084
2521.744963,6403.779024,28837.61713,82503.3271
2399.849165,6719.733472,21212.77504,58343.08506
2143.886135,7777.386035,10947.42169,22614.15617
2134.855266,7645.43227,5875.766979,14969.23898
2126.329034,7604.13385,4099.701878,11480.36726
2188.339339,7614.603789,4289.788671,11739.10367
2337.793666,7775.046302,5959.592717,10979.46643
2541.504073,8137.675946,9160.581071,17993.77968
5957.27604,8094.886114,21354.2315,25093.60342
6685.662102,8192.827774,30355.74241,44512.50674
6747.220517,8448.242272,28061.32207,51012.94885
7226.934049,8719.953937,22692.54142,49507.08841
7698.297897,8702.175589,22902.80873,55201.05685
8188.885874,8757.889425,21450.84424,66790.76308
8581.542044,8822.233201,19570.31013,75971.60274
8821.311296,8826.160054,20488.63451,78402.67438
9023.503838,8811.181698,18859.82511,89088.08451
8968.390829,8678.174175,18077.75151,117765.7354
8708.412538,8409.168468,19463.61119,151721.306
3031.557792,8041.405296,23415.96542,173023.9938
2867.381764,8014.601138,26015.90056,137309.2726
2769.584307,8340.765175,29298.31159,82653.19238
2597.649642,8465.901032,31347.48397,60734.09434
2435.093738,8457.805073,27747.82958,46114.51578
2271.841036,8236.854837,23627.72575,38167.19986
2200.468302,8059.152104,16958.60792,28654.45643
2201.394312,8007.213148,10708.66398,20063.81232
2211.785423,7822.772307,6028.774852,15437.68117
2197.47967,7758.054101,4192.399694,11805.97709
2252.255613,7739.579164,4368.271153,12032.80678
2398.514085,7889.706008,6056.78856,11215.57423
2593.316564,8212.905364,9259.879201,18272.48991
6081.778297,8147.583974,21556.53512,25367.59134
6792.55774,8225.508118,30640.27291,44973.14241
6782.858194,8479.936443,28242.20104,51405.30982
7160.427244,8738.236194,22767.54674,49745.5146
7551.92501,8711.087126,22874.57707,55381.50641
7976.219847,8765.370379,21361.61723,66932.52969
8340.532248,8850.90281,19431.17019,76221.18089
8553.465838,8880.213057,20332.94378,78808.14367
8717.867076,8906.03693,18665.70859,89822.26031
8664.976984,8798.793323,17846.37418,119044.0316
8389.037575,8515.488399,19102.90344,153183.4396
3066.300191,8130.710831,23000.02726,174550.282
2882.731646,8068.366545,25489.32776,137825.4473
2773.741104,8373.150866,28760.45198,82680.54433
2594.928809,8492.299258,30843.89936,60670.30422
2416.540307,8443.820288,27232.32866,45795.6431
2246.159058,8196.783494,23169.77884,37792.96083
2179.20735,8023.590034,16678.74739,28469.89272
2187.808349,8000.713478,10430.79763,20036.45947
2198.260604,7817.22799,5873.264503,15437.55345
2184.094925,7747.485306,4073.766337,11822.11436
2241.294197,7733.779183,4274.899654,12046.06124
2385.407366,7879.362541,5965.171723,11235.60282
2584.652395,8213.404311,9142.171591,18282.67546
6092.354393,8143.999636,21408.12915,25330.81706
6785.452716,8232.229662,30511.86552,45030.04784
6607.367484,8467.447368,27997.30121,51315.80949
6769.708004,8718.059404,22451.19992,49582.93965
7024.470048,8670.437617,22389.89854,55008.79782
7376.265193,8736.314094,20812.61717,66587.24065
7689.045193,8817.820408,18745.05376,75789.58308
7855.357727,8867.702496,19504.47203,78546.40671
7991.209677,8912.706585,17705.87722,89725.29651
7944.862283,8816.324994,16806.63252,118957.4735
7748.621753,8563.98213,18036.09058,153513.9156
3077.756186,8199.011485,21914.42576,175300.6221
2905.28174,8145.639189,24517.7891,138730.374
2796.57356,8440.78964,27928.77638,83139.49383
2619.792987,8577.563871,30222.34472,61223.78733
2433.42438,8506.364824,26684.17096,46097.61455
2264.109024,8269.384708,22845.10531,38102.47197
2186.770113,8070.797278,16427.89494,28597.12575
2181.954029,7996.690938,10426.63563,20006.25739
2189.57128,7805.558811,5874.208996,15397.83243
2181.76739,7759.639341,4101.716016,11837.47835
2241.066931,7749.534603,4302.750513,12074.06736
2386.278671,7891.07714,5993.171194,11272.18497
2591.485756,8229.84031,9173.815882,18353.28913
6074.940451,8152.486246,21449.68811,25379.34288
6706.383053,8241.556808,30639.19632,45206.24162
6533.076159,8468.382993,28121.92509,51463.81121
6784.235717,8735.843736,22590.50608,49716.28915
7128.136394,8703.722488,22585.43236,55217.6423
7529.634153,8758.579637,20960.70604,66724.24079
7872.491263,8847.685428,18917.86268,75999.08746
8083.191415,8911.12402,19709.51054,78869.79022
8263.645405,8958.323935,17917.96477,90178.83825
8250.169951,8880.41991,17065.01815,119929.1411
8019.871006,8622.824899,18323.60722,154821.3406
3101.49651,8244.399469,22204.31307,176761.0856
2916.378775,8173.647604,24739.19962,139293.4092
2802.499362,8464.526078,28114.081,83369.74162
2627.669801,8585.812181,30437.16764,61377.06683
2449.718194,8554.250599,26931.73445,46367.99036
2278.102583,8314.066671,23069.39722,38296.17806
2200.94423,8114.646148,16583.19069,28743.95577
2184.992371,8022.341938,10528.06455,20030.86171
2193.304701,7827.146938,5957.38338,15419.45327
2184.3502,7771.319368,4173.117491,11844.56531
2244.508358,7759.395769,4376.954488,12085.3245
2392.080924,7896.558278,6074.601533,11283.65919
2591.450688,8209.284614,9254.896427,18331.10733
5951.252874,8131.116871,21572.84139,25430.24146
6510.357067,8201.149371,30695.03403,45138.21087
6500.956682,8465.881898,28238.74553,51441.8374
6896.916706,8758.803613,22774.69765,49810.12678
7332.239531,8723.083911,22824.3304,55357.31518
7781.985155,8751.670701,21216.24095,66811.05317
8141.455385,8813.391275,19180.15733,76031.2818
8347.358016,8816.389876,19937.71254,78534.68279
8487.555331,8803.577966,18086.25804,89293.46184
8394.300836,8646.211622,17126.59563,117784.4217
8088.989521,8353.275071,18303.46184,151227.8591
2999.319083,7940.524312,21975.61451,171305.1643
2812.277129,7860.523442,24331.1844,134543.3978
2693.510741,8118.632344,27460.82082,80235.65193
2528.092814,8252.680527,29659.71073,59129.89655
2379.121712,8308.442035,26468.01402,45078.39485
2238.662588,8163.02718,22873.06952,37625.64114
2189.905,7955.54919,16677.39608,29623.8864
2399.183518,6962.062335,12373.27431,34317.76723
2438.840414,6742.915065,8809.563557,21699.21514
2508.777672,6552.668446,5327.299759,18506.17454
2571.244888,6415.072312,5226.123944,15778.42511
2698.922406,6401.418086,4546.859678,11374.14848
2857.952621,6439.705362,5005.327695,13221.63822
6603.825951,6332.773998,8790.725757,8150.79926
6652.763773,6101.296485,25504.91226,14156.5206
6561.942241,5933.082489,33722.99321,26231.76992
6691.44332,5904.625056,36766.97885,45540.27665
6948.745574,5843.483231,38308.86429,62681.99526
7285.601676,5827.843322,37039.82557,80123.47249
7582.128386,5839.04774,34744.63524,99250.10191
7795.131104,5881.881862,31382.48695,104319.7002
7949.509007,5968.51258,27720.95687,108654.7391
7857.600109,6006.259084,27878.53872,115169.4077
7695.489797,6016.200215,28079.26964,125498.2438
3021.035141,5983.94926,29205.48015,118723.2444
2868.135117,5919.681614,33326.16104,131094.3734
2834.319733,6088.003277,34647.15981,132039.466
